sample	aligner	AlignedBases	AlignedBasesPct	AlignedReadLengthMean	AlignedReadLengthMedian	AlignedReadLengthMode	AlignedReadLengthStandardDeviation	ChimericReadPairPct	DeletedBases	DeletedBasesPct	DuplicateBases	DuplicateBasesPct	DuplicateReads	DuplicateReadsPct	FilteredRecords	FilteredRecordsPct	InputFileName	InputFileSize	InsertSizeMean	InsertSizeMedian	InsertSizeMode	InsertSizeStandardDeviation	InsertedBases	InsertedBasesPct	MappedBases	MappedBasesPct	MappedReads	MappedReadsPct	MatchedBases	MatchedBasesPct	MismatchedBases	MismatchedBasesPct	PerfectBases	PerfectBasesPct	PerfectReads	PerfectReadsPct	Q20Bases	Q20BasesPct	Q30Bases	Q30BasesPct	R1AlignedBases	R1AlignedBasesPct	R1AlignedReadLengthMean	R1AlignedReadLengthMedian	R1AlignedReadLengthMode	R1AlignedReadLengthStandardDeviation	R1DeletedBases	R1DeletedBasesPct	R1InsertedBases	R1InsertedBasesPct	R1MappedBases	R1MappedBasesPct	R1MappedReads	R1MappedReadsPct	R1MatchedBases	R1MatchedBasesPct	R1MismatchedBases	R1MismatchedBasesPct	R1PerfectBases	R1PerfectBasesPct	R1PerfectReads	R1PerfectReadsPct	R1Q20Bases	R1Q20BasesPct	R1Q30Bases	R1Q30BasesPct	R1SoftClippedBases	R1SoftClippedBasesPct	R1SoftClippedReads	R1SoftClippedReadsPct	R1UnmappedBases	R1UnmappedBasesPct	R1UnmappedReads	R1UnmappedReadsPct	R1UnpairedReads	R1UnpairedReadsPct	R1YieldBases	R1YieldReads	R2AlignedBases	R2AlignedBasesPct	R2AlignedReadLengthMean	R2AlignedReadLengthMedian	R2AlignedReadLengthMode	R2AlignedReadLengthStandardDeviation	R2DeletedBases	R2DeletedBasesPct	R2InsertedBases	R2InsertedBasesPct	R2MappedBases	R2MappedBasesPct	R2MappedReads	R2MappedReadsPct	R2MatchedBases	R2MatchedBasesPct	R2MismatchedBases	R2MismatchedBasesPct	R2PerfectBases	R2PerfectBasesPct	R2PerfectReads	R2PerfectReadsPct	R2Q20Bases	R2Q20BasesPct	R2Q30Bases	R2Q30BasesPct	R2SoftClippedBases	R2SoftClippedBasesPct	R2SoftClippedReads	R2SoftClippedReadsPct	R2UnmappedBases	R2UnmappedBasesPct	R2UnmappedReads	R2UnmappedReadsPct	R2UnpairedReads	R2UnpairedReadsPct	R2YieldBases	R2YieldReads	SoftClippedBases	SoftClippedBasesPct	SoftClippedReads	SoftClippedReadsPct	TotalPairs	TotalRecords	TotalSameChrPairs	TotalSameChrPairsPct	UnfilteredRecords	UnfilteredRecordsPct	UnmappedBases	UnmappedBasesPct	UnmappedReads	UnmappedReadsPct	UnpairedReads	UnpairedReadsPct	WgsAlignedReads	WgsAlignedReadsPct	WgsCalculatedAlignedReads	WgsCovDuplicateReads	WgsCovDuplicateReadsPct	WgsCoverageBases1	WgsCoverageBases10	WgsCoverageBases100	WgsCoverageBases1000	WgsCoverageBases1000Pct	WgsCoverageBases100Pct	WgsCoverageBases10Pct	WgsCoverageBases15	WgsCoverageBases15Pct	WgsCoverageBases1Pct	WgsCoverageBases20	WgsCoverageBases20Pct	WgsCoverageBases30	WgsCoverageBases30Pct	WgsCoverageBases40	WgsCoverageBases40Pct	WgsCoverageBases50	WgsCoverageBases500	WgsCoverageBases500Pct	WgsCoverageBases50Pct	WgsCoverageBases60	WgsCoverageBases60Pct	WgsCoverageBases70	WgsCoverageBases70Pct	WgsCoverageMean	WgsCoverageMedian	WgsCoverageStandardDeviation	WgsExpectedAlignedReads	WgsFilteredLowBaseQualityBases	WgsFilteredOverlapBases	WgsReadsPaired	WgsReadsPairedWithMates	WgsTotalReads	YieldBases	YieldReads
20260507-LH01106-0005-A23K3JVLT4-s77683-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	12899787713	98.515693	149.542274	151	151	10.112465	7.795711	4962064	0.038466	10303725543	79.104056	68236593	79.104056	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77683-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77683-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	1023696717	591.863417	541	421	260.703844	4598902	0.035651	13094144992	100.0	86716192	100.0	12835126886	99.498745	60061925	0.465604	9189852339	70.182913	61155809	70.524094	12735654236	98.727627	12244267108	94.918361	6468618521	98.850601	149.934561	151	151	8.624719	2397497	0.037064	2282199	0.035281	6543833244	100.0	43336644	100.0	6442800202	99.600868	23536120	0.363851	4841108156	73.979699	32177623	74.25038	6422740048	99.290753	6243848441	96.525223	45966174	0.702435	1135748	2.620757	0	0.0	0	0.0	0	0.0	6543833244	43336644	6431169192	98.181116	149.149769	151	151	11.394983	2564567	0.039877	2316703	0.036023	6550311748	100.0	43379548	100.0	6392326684	99.396027	36525805	0.56795	4348744183	66.389881	28978186	66.801494	6312914188	98.161221	6000418667	93.302143	79779876	1.217955	1913654	4.41142	0	0.0	0	0.0	41550	0.095782	6550311748	43379548	125746050	0.960323	3049402	3.516531	43337998	86716192	42339351	97.602103	86716192	100.0	0	0.0	0	0.0	0	0.0	86261813	99.476016	18025220	68236593	78.689564	1574284221	5436831	180575	13881	0.000448	0.005825	0.175388	2664645	0.08596	50.785274	1702178	0.054911	976133	0.031489	682362	0.022013	521306	36057	0.001163	0.016817	411197	0.013265	327337	0.01056	0.860776	1	77.76008	86261813	0	0	86261813	86158300	86716192	13094144992	86716192
20260507-LH01106-0005-A23K3JVLT4-s77683-23ame-ilmn-1-bylane-6-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	12928355633	98.529403	149.555172	151	151	10.082498	7.687469	4985286	0.038561	10370607520	79.448444	68679520	79.448444	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77683-23ame-ilmn-1-bylane-6-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77683-23ame-ilmn-1-bylane-6-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	1004534813	593.213777	541	411	262.840587	4606408	0.03563	13121317291	100.0	86896141	100.0	12864927907	99.509391	58821318	0.454979	9256634486	70.546533	61599433	70.888571	12771143938	98.783978	12298001998	95.124255	6482308801	98.854392	149.932631	151	151	8.641586	2393366	0.036922	2290524	0.035335	6557431247	100.0	43426697	100.0	6456710333	99.605103	23307944	0.359562	4865061008	74.191567	32337662	74.464936	6438117202	99.318274	6266194044	96.666084	46147509	0.703744	1134549	2.612561	0	0.0	0	0.0	0	0.0	6557431247	43426697	6446046832	98.204734	149.177502	151	151	11.329893	2591920	0.040209	2315884	0.035927	6563886044	100.0	43469444	100.0	6408217574	99.41314	35513374	0.550933	4391573478	66.905084	29261771	67.315724	6333026736	98.246676	6031807954	93.573753	78751201	1.199765	1884456	4.335128	0	0.0	0	0.0	41149	0.094662	6563886044	43469444	124898710	0.951876	3019005	3.474268	43428295	86896141	42441113	97.634359	86896141	100.0	0	0.0	0	0.0	0	0.0	86445393	99.48128	17765873	68679520	79.036329	1560453880	5308074	180746	13577	0.000438	0.005831	0.171235	2600897	0.083903	50.339118	1669870	0.053869	952854	0.030738	670940	0.021644	507791	35610	0.001149	0.016381	399058	0.012873	320139	0.010327	0.848493	1	75.078832	86445393	0	0	86445393	86342814	86896141	13121317291	86896141
20260507-LH01106-0005-A23K3JVLT4-s77683-23ame-ilmn-1-bylane-7-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	12781127545	98.495544	149.518675	151	151	10.215194	7.896826	4893840	0.03829	10197021393	78.999193	67529943	78.999193	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77683-23ame-ilmn-1-bylane-7-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77683-23ame-ilmn-1-bylane-7-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	998865531	591.493856	540	420	260.457486	4553120	0.035624	12976351100	100.0	85936100	100.0	12717923528	99.50549	58650897	0.458887	9116853101	70.257448	60678991	70.609431	12624573945	98.775119	12158072851	95.125198	6409586759	98.840873	149.918356	151	151	8.706721	2368964	0.03696	2257679	0.035223	6484753286	100.0	42945386	100.0	6384111511	99.602545	23217569	0.362232	4794909063	73.941272	31873392	74.218432	6365917717	99.318692	6197582612	96.69239	46244440	0.713126	1132698	2.637531	0	0.0	0	0.0	0	0.0	6484753286	42945386	6371540786	98.150578	149.118751	151	151	11.514812	2524876	0.039627	2295441	0.036026	6491597814	100.0	42990714	100.0	6333812017	99.407855	35433328	0.556119	4321944038	66.577508	28805599	67.004235	6258656228	98.2283	5960490239	93.548648	80381929	1.238246	1911117	4.445418	0	0.0	0	0.0	41683	0.096958	6491597814	42990714	126626369	0.975824	3043815	3.541952	42949031	85936100	41935751	97.546068	85936100	100.0	0	0.0	0	0.0	0	0.0	85481814	99.471368	17951871	67529943	78.581577	1568856006	5349267	182145	13941	0.00045	0.005876	0.172563	2631418	0.084888	50.610154	1690061	0.05452	966556	0.03118	678616	0.021892	515910	35864	0.001157	0.016643	408967	0.013193	326210	0.010523	0.857048	1	79.144884	85481814	0	0	85481814	85376292	85936100	12976351100	85936100
20260507-LH01106-0005-A23K3JVLT4-s77683-23ame-ilmn-1-bylane-8-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	13049661801	98.521059	149.550805	151	151	10.121607	7.627975	4975375	0.038126	10484412596	79.571337	69433196	79.571337	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77683-23ame-ilmn-1-bylane-8-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77683-23ame-ilmn-1-bylane-8-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	970287667	591.728434	540	420	262.354991	4613575	0.035354	13245555712	100.0	87718912	100.0	12988432705	99.530799	56615521	0.433847	9471218622	71.504879	63032495	71.857361	12906392187	98.90212	12474119818	95.589602	6542797443	98.841675	149.918919	151	151	8.710923	2420048	0.036988	2288446	0.034977	6619472466	100.0	43837566	100.0	6517704152	99.616475	22804845	0.348549	4959254481	74.91918	32965438	75.199061	6502365201	99.382034	6347655916	97.01746	47180797	0.712758	1153010	2.630187	0	0.0	0	0.0	0	0.0	6619472466	43837566	6506864358	98.200764	149.182477	151	151	11.347155	2555327	0.039271	2325129	0.035733	6626083246	100.0	43881346	100.0	6470728553	99.444651	33810676	0.519616	4511964141	68.093985	30067057	68.518994	6404026986	98.419556	6126463902	94.153859	79274556	1.196401	1869504	4.260362	0	0.0	0	0.0	40931	0.093277	6626083246	43881346	126455353	0.9547	3022514	3.445681	43840415	87718912	42848498	97.646271	87718912	100.0	0	0.0	0	0.0	0	0.0	87259054	99.47576	17825858	69433196	79.154192	1563159158	5408390	181334	13414	0.000433	0.00585	0.174471	2643955	0.085292	50.426381	1688634	0.054474	967804	0.031221	676838	0.021834	516395	35409	0.001142	0.016659	406833	0.013124	324115	0.010456	0.851308	1	74.937259	87259054	0	0	87259054	87155238	87718912	13245555712	87718912
20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-1-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	10478192418	98.563105	149.535783	151	151	10.258117	8.145545	3993669	0.038114	8432631391	79.697542	55845241	79.697542	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-1-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-1-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	796191095	603.357083	551	432	269.107719	3583650	0.034201	10630947979	100.0	70403629	100.0	10427384077	99.515104	47224691	0.450695	7523914965	70.773698	50085937	71.14113	10354121593	98.815914	9989433438	95.335465	5254392035	98.907435	149.945223	151	151	8.696512	1958571	0.037275	1769313	0.033673	5312433831	100.0	35181681	100.0	5234191993	99.615559	18430729	0.350768	3964080850	74.618922	26353152	74.905892	5221387374	99.371865	5096637982	96.997673	36961592	0.695756	898715	2.554497	0	0.0	0	0.0	0	0.0	5312433831	35181681	5223800383	98.219169	149.126195	151	151	11.597579	2035098	0.038958	1814337	0.034732	5318514148	100.0	35221948	100.0	5193192084	99.414061	28793962	0.551207	3559834115	66.932869	23732785	67.380671	5132734219	98.256707	4892795456	93.663523	65638262	1.234147	1541308	4.375987	0	0.0	0	0.0	44942	0.127597	5318514148	35221948	102599854	0.965105	2440023	3.465763	35177006	70403629	34354968	97.538523	70403629	100.0	0	0.0	0	0.0	0	0.0	70071472	99.52821	14226231	55845241	79.321538	1336085128	3563355	177820	7543	0.000243	0.005736	0.114951	1771493	0.057147	43.101147	1181861	0.038126	742131	0.023941	560526	0.018082	445534	27641	0.000892	0.014373	363558	0.011728	300724	0.009701	0.679154	0	68.390452	70071472	0	0	70071472	69971822	70403629	10630947979	70403629
20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-2-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	10586328489	98.533805	149.503033	151	151	10.362622	8.6252	4064085	0.03839	8452241157	79.049581	55975107	79.049581	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-2-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-2-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	846535461	606.560777	554	409	270.303563	3594397	0.033953	10743854303	100.0	71151353	100.0	10532506752	99.491592	50227340	0.474455	7502560038	69.831178	49946779	70.197933	10445852382	98.673042	10039208668	94.831827	5309571199	98.904935	149.945716	151	151	8.706618	1961682	0.036946	1770570	0.033347	5368358191	100.0	35552041	100.0	5288891487	99.61052	18909142	0.356133	3980575891	74.148851	26462995	74.434531	5273501130	99.320659	5135405988	96.719788	37332157	0.695411	907077	2.551406	0	0.0	0	0.0	0	0.0	5368358191	35552041	5276757290	98.163168	149.060229	151	151	11.771972	2102403	0.039843	1823827	0.034563	5375496112	100.0	35599312	100.0	5243615265	99.371924	31318198	0.593512	3521984147	65.519239	23483784	65.96696	5172351252	98.021398	4903802680	92.932125	68668229	1.277431	1621306	4.554318	0	0.0	0	0.0	50737	0.142522	5375496112	35599312	106000386	0.986614	2528383	3.553528	35548575	71151353	34643683	97.315597	71151353	100.0	0	0.0	0	0.0	0	0.0	70810125	99.52042	14835018	55975107	78.670474	1373600216	3646538	192054	8049	0.00026	0.006196	0.117635	1811206	0.058428	44.311376	1209546	0.039019	769680	0.024829	573818	0.018511	458856	28996	0.000935	0.014802	378278	0.012203	317060	0.010228	0.708121	0	78.127748	70810125	0	0	70810125	70701982	71151353	10743854303	71151353
20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-3-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	10546383641	98.561293	149.533702	151	151	10.249406	8.375862	4041931	0.038325	8441463683	79.264063	55903733	79.264063	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-3-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-3-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	829127868	603.697351	552	413	268.146653	3610890	0.034238	10700330063	100.0	70863113	100.0	10493376849	99.497394	49395902	0.468368	7488057273	69.979685	49845209	70.340135	10411485579	98.720907	10019245619	95.001718	5288647909	98.91053	149.951948	151	151	8.671412	1952559	0.03692	1786543	0.033781	5346900789	100.0	35409939	100.0	5268171555	99.612824	18689811	0.353395	3975723016	74.355653	26429982	74.64001	5253931774	99.343573	5121055511	96.831092	36963692	0.691311	898980	2.538779	0	0.0	0	0.0	0	0.0	5346900789	35409939	5257735732	98.212481	149.115343	151	151	11.600226	2089372	0.039739	1824347	0.034698	5353429274	100.0	35453174	100.0	5225205294	99.381284	30706091	0.584017	3512334257	65.609053	23415227	66.045503	5157553805	98.09458	4898190108	93.161588	66452090	1.241299	1574968	4.442389	0	0.0	0	0.0	48655	0.137237	5353429274	35453174	103415782	0.966473	2473948	3.491165	35404519	70863113	34542099	97.430202	70863113	100.0	0	0.0	0	0.0	0	0.0	70528473	99.527766	14624740	55903733	78.88975	1361710841	3607631	189927	7927	0.000256	0.006127	0.11638	1789853	0.057739	43.927795	1193266	0.038494	758605	0.024472	572137	0.018457	454640	28337	0.000914	0.014666	373217	0.01204	313249	0.010105	0.698303	0	73.684821	70528473	0	0	70528473	70424932	70863113	10700330063	70863113
20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-4-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	10606584322	98.538614	149.511003	151	151	10.30383	8.780203	4083847	0.038503	8531008193	79.638124	56496743	79.638124	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-4-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-4-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	851663376	599.304107	549	435	265.184675	3663485	0.03454	10763886265	100.0	71284015	100.0	10551879086	99.484233	51041751	0.481227	7499944645	69.676922	49924557	70.036118	10462625770	98.642744	10045772226	94.712604	5319325190	98.904111	149.946667	151	151	8.681674	1984219	0.037302	1801052	0.033859	5378264999	100.0	35617649	100.0	5298416062	99.606921	19108076	0.35922	3983648765	74.069403	26482264	74.351522	5282375586	99.30537	5140366875	96.635695	37366741	0.694773	912111	2.56084	0	0.0	0	0.0	0	0.0	5378264999	35617649	5287259132	98.173616	149.075244	151	151	11.687315	2099628	0.039711	1862433	0.035225	5385621266	100.0	35666366	100.0	5253463024	99.360801	31933675	0.603974	3516295880	65.290441	23442293	65.726609	5180250184	97.976098	4905405351	92.77785	68265418	1.26755	1626401	4.560041	0	0.0	0	0.0	51741	0.145069	5385621266	35666366	105632159	0.981357	2538512	3.561124	35614625	71284015	34710853	97.320969	71284015	100.0	0	0.0	0	0.0	0	0.0	70941831	99.519971	14445088	56496743	79.255837	1343508236	3623100	187635	8060	0.00026	0.006053	0.116879	1814236	0.058526	43.340688	1213537	0.039148	764355	0.024658	576547	0.018599	459511	28483	0.000919	0.014824	375903	0.012126	311603	0.010052	0.68923	0	76.520035	70941831	0	0	70941831	70834046	71284015	10763886265	71284015
20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	10556961372	98.54469	149.505334	151	151	10.341382	8.567007	4026670	0.038142	8427271797	79.03652	55809747	79.03652	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	855686989	603.114748	552	437	267.081267	3603403	0.034133	10712866838	100.0	70946138	100.0	10502310103	99.48232	51047866	0.483547	7449716565	69.539897	49593636	69.903222	10411859547	98.625534	9993329797	94.661044	5295011086	98.921184	149.953348	151	151	8.661224	1938815	0.036616	1776633	0.033553	5352757475	100.0	35448725	100.0	5274138600	99.605808	19095853	0.360639	3955913339	73.904214	26298657	74.187878	5257501852	99.291612	5113725375	96.576292	36958370	0.690455	905344	2.553954	0	0.0	0	0.0	0	0.0	5352757475	35448725	5261950286	98.168711	149.057198	151	151	11.767691	2087855	0.039678	1826770	0.034717	5360109363	100.0	35497413	100.0	5228171503	99.358056	31952013	0.607228	3493803226	65.181566	23294979	65.624441	5154357695	97.955272	4879604422	92.733761	68583915	1.279525	1631098	4.594977	0	0.0	0	0.0	50369	0.141895	5360109363	35497413	105542285	0.985192	2536442	3.575166	35447044	70946138	34564796	97.372718	70946138	100.0	0	0.0	0	0.0	0	0.0	70612607	99.529881	14802860	55809747	78.664954	1371826321	3663056	189500	7878	0.000254	0.006113	0.118168	1813775	0.058511	44.254144	1215528	0.039212	768648	0.024796	577385	0.018626	462539	28866	0.000931	0.014921	380263	0.012267	317376	0.010238	0.70653	0	76.897141	70612607	0	0	70612607	70505690	70946138	10712866838	70946138
20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-6-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	10586115872	98.554011	149.521419	151	151	10.290445	8.425294	4034814	0.038114	8486548659	79.381797	56202309	79.381797	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-6-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-6-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	840137385	605.28838	553	418	269.968982	3604993	0.034054	10741435887	100.0	71135337	100.0	10532702797	99.495442	49808082	0.470504	7512286504	69.937451	50008551	70.300575	10447426384	98.689893	10044108329	94.880015	5308928771	98.910894	149.948149	151	151	8.68605	1941984	0.03658	1768552	0.033313	5367385298	100.0	35545598	100.0	5288302954	99.611488	18857265	0.355199	3980112770	74.153662	26459949	74.439454	5272715317	99.317876	5134148242	96.7078	37240876	0.693836	907575	2.55327	0	0.0	0	0.0	0	0.0	5367385298	35545598	5277187101	98.19757	149.094566	151	151	11.661195	2092830	0.039658	1836441	0.0348	5374050589	100.0	35589739	100.0	5244399843	99.378698	30950817	0.586502	3532173734	65.72647	23548602	66.16683	5174711067	98.058132	4909960087	93.041236	67442648	1.254969	1600368	4.496712	0	0.0	0	0.0	48771	0.137037	5374050589	35589739	104683524	0.974577	2507943	3.525594	35540968	71135337	34672903	97.423875	71135337	100.0	0	0.0	0	0.0	0	0.0	70799996	99.528587	14597687	56202309	79.007581	1359373750	3622440	185895	7768	0.000251	0.005997	0.116857	1811127	0.058426	43.852465	1205464	0.038887	762303	0.024591	570949	0.018418	454684	28247	0.000911	0.014668	370269	0.011945	308503	0.009952	0.69681	0	73.806704	70799996	0	0	70799996	70695124	71135337	10741435887	71135337
20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-7-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	10463850281	98.524811	149.486401	151	151	10.417305	8.617708	4002133	0.038247	8343468156	78.936858	55254756	78.936858	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-7-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-7-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	834665746	602.966093	552	425	266.925698	3561839	0.034039	10620523090	100.0	70334590	100.0	10410540554	99.490534	49747888	0.475426	7396656862	69.644939	49246281	70.017158	10325868774	98.681351	9928564700	94.88443	5248487020	98.905569	149.937336	151	151	8.740388	1930128	0.036775	1764019	0.03361	5306563706	100.0	35142806	100.0	5227851938	99.606838	18871063	0.359552	3920159477	73.873785	26062944	74.162957	5212665319	99.317485	5077077772	96.734121	37198067	0.700982	903127	2.569877	0	0.0	0	0.0	0	0.0	5306563706	35142806	5215363261	98.144583	149.035332	151	151	11.842668	2072005	0.039729	1797820	0.034472	5313959384	100.0	35191784	100.0	5182688616	99.373492	30876825	0.592036	3476497385	65.421979	23183337	65.877129	5113203455	98.041176	4851486928	93.022992	68751879	1.293798	1627460	4.624545	0	0.0	0	0.0	50389	0.143184	5313959384	35191784	105949946	0.997596	2530587	3.597927	35141395	70334590	34252781	97.331755	70334590	100.0	0	0.0	0	0.0	0	0.0	69998677	99.522407	14743921	55254756	78.559861	1367201639	3622060	190252	7654	0.000247	0.006137	0.116845	1804394	0.058209	44.104992	1214021	0.039163	763389	0.024626	573121	0.018488	456061	28548	0.000921	0.014712	374772	0.01209	317618	0.010246	0.703549	0	77.22094	69998677	0	0	69998677	69890534	70334590	10620523090	70334590
20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-8-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	10654666498	98.554263	149.521891	151	151	10.305732	8.277198	4091972	0.038405	8553461893	79.493185	56645443	79.493185	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-8-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77684-23ame-ilmn-1-bylane-8-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	807424081	603.169702	551	450	268.948971	3622178	0.033996	10810964592	100.0	71595792	100.0	10603241901	99.517351	47802419	0.448652	7665395483	70.9039	51030638	71.27603	10528943381	98.820018	10162159925	95.377551	5342773819	98.901849	149.93098	151	151	8.764637	1976476	0.036993	1800584	0.033701	5402097027	100.0	35775477	100.0	5322469899	99.619974	18503336	0.346325	4042036846	74.823477	26873565	75.117279	5309722344	99.38138	5185701738	97.060102	38094420	0.705178	921379	2.575449	0	0.0	0	0.0	0	0.0	5402097027	35775477	5311892679	98.207113	149.11267	151	151	11.630651	2115496	0.039826	1821594	0.034293	5408867565	100.0	35820315	100.0	5280772002	99.414132	29299083	0.551575	3623358637	66.989228	24157073	67.439588	5219221037	98.255393	4976458187	93.685217	67233020	1.243015	1579396	4.409219	0	0.0	0	0.0	48453	0.135267	5408867565	35820315	105327440	0.974265	2500775	3.492908	35771862	71595792	34913040	97.46715	71595792	100.0	0	0.0	0	0.0	0	0.0	71258238	99.528528	14612795	56645443	79.118397	1360343702	3652160	195866	8125	0.000262	0.006318	0.117816	1798079	0.058005	43.88373	1207050	0.038939	763756	0.024638	575663	0.01857	458765	28784	0.000929	0.014799	375538	0.012115	314808	0.010155	0.697464	0	72.327463	71258238	0	0	71258238	71153100	71595792	10810964592	71595792
